id,title,vote_average,vote_count,release_date,revenue,runtime,budget,popularity,genres,keywords
42807,The Newton Boys,6.042,154,1998,76000000,122,27000000,8.674,"Crime, Action, Drama","robbery, based on novel or book, gangster, bank robber, based on true story, nitroglycerin, thief, crime spree, brother brother relationship, blown safe"
16969,City Heat,5.5,154,1984,38348988,93,25000000,9.293,"Action, Crime, Comedy","photographer, private eye, whorehouse"
25199,Teen Witch,6.058,154,1989,27843,94,0,10.806,"Comedy, Fantasy, Music, Romance","witch, high school, teen movie, teen witch, magic spell, teenager"
329829,The Girl King,6.276,154,2015,0,106,0,10.376,"Drama, History, Romance","marriage proposal, strong woman, queen, sweden, political negotiations, forbidden love, duty, heir to the throne, sexism, based on true story, unrequited love, love interest, gender roles, madness, 17th century"
42189,Kevin Hart: Seriously Funny,7.032,154,2010,0,72,0,6.211,Comedy,stand-up comedy
37108,A Kid in King Arthur's Court,4.795,154,1995,0,89,0,9.555,"Adventure, Fantasy, Comedy, Science Fiction, Family","time travel, earthquake, camelot, king arthur, medieval, 6th century"
21500,Class,5.88,154,1983,21600000,98,7000000,12.272,"Comedy, Drama","older woman seduces younger guy, college student"
732713,Evil Eye,5.422,154,2020,0,90,0,13.917,"Mystery, Thriller, Horror","reincarnation, south asian"
14931,Miami Blues,6.032,154,1990,9888167,97,0,6.276,"Action, Crime, Drama, Thriller","miami, florida, assault, thief, false teeth, charles willeford"
31598,Q & A,5.795,154,1990,0,132,0,9.972,"Action, Thriller, Crime","new york city, police brutality, based on novel or book, crime boss, police corruption, district attorney, nypd"
302960,Scooby-Doo! Moon Monster Madness,7.779,154,2015,0,80,0,12.628,"Adventure, Animation, Family, Comedy, Mystery, Science Fiction","moon, alien, criminal investigation"
399894,Daylight's End,5.828,154,2016,0,120,2000000,8.958,"Action, Horror, Science Fiction",plague
14843,Ten Inch Hero,7.081,154,2007,0,97,0,11.24,"Comedy, Drama, Romance","female friendship, romance, coming of age, friends, female artist, long distance relationship, online relationship, search for child"
25771,Pink Floyd: Live at Pompeii,8.1,154,1972,0,85,0,8.119,"Music, Documentary","concert, rock 'n' roll, progressive rock, pompeii, stylish, ampitheatre, pink floyd, ancient ruins"
283686,Out of the Dark,5.045,154,2014,0,92,0,7.838,"Thriller, Horror","haunted house, south america, ghost, manufacturing plant, dark history"
13196,Then She Found Me,5.5,154,2007,0,100,0,11.026,"Comedy, Drama, Romance",woman director
21143,The Day of the Triffids,6.153,154,1962,0,93,750000,11.718,"Horror, Science Fiction, Thriller","london, england, paris, france, based on novel or book, marine biologist, giant plant, plant, meteor, alien life-form, alien invasion, child molester, blindness, man eating plant, botanical garden, meteor shower, little girl in peril, mass evacuation, alien plant-life, isolated lighthouse, ship's mate, childnapper, cadiz, spain, sea water, fairgrounds, abandoned cities, seeing people"
14911,Bat★21,6.253,154,1988,3966256,105,0,9.547,"Action, War","vietnam war, vietnam, based on novel or book"
398174,Film Stars Don't Die in Liverpool,6.422,154,2017,3179847,105,10000000,10.954,"Romance, Drama","1970s, biography, liverpool, england, cancer, based on memoir or autobiography, older woman younger man relationship, fading star"
106845,Re-Kill,6.149,154,2015,0,87,9500000,7.545,"Horror, Science Fiction","conspiracy, zombie, zombie apocalypse"
22874,Indiscreet,6.569,153,1958,0,100,0,9.998,"Comedy, Romance","london, england, deception, based on play or musical, love, revenge, urban, gentleman, financier"
21631,The Fallen Idol,7.2,153,1948,0,96,0,8.528,"Drama, Thriller","butler, zoo, embassy, suspicion, witness, child, adult child friendship"
3061,The Crowd,7.611,153,1928,0,98,0,8.003,"Drama, Romance","new york city, marriage, tragedy, silent film"
11504,Suburban Commando,4.722,153,1991,8000000,88,11000000,10.584,"Action, Comedy, Family, Science Fiction","space marine, bounty hunter, midlife crisis, family, frozen alive"
94352,Cirque du Soleil: Worlds Away,7.0,153,2012,34153101,91,0,13.685,"Fantasy, Family, Music, Drama","circus, clown, mimes, carnies, aerialist, acrobatics"
60011,The Bang Bang Club,6.67,153,2011,0,106,0,9.757,"Drama, History","photographer, south africa, apartheid, biography, combat photography"
21635,"Sorry, Wrong Number",6.646,153,1948,0,89,0,9.123,"Drama, Thriller","husband wife relationship, telephone, family business , flashback, film noir, female protagonist, fear, chemist, heiress, invalid, criminal investigation, home alone, phone call, pharmaceuticals company"
14171,Home of the Brave,5.431,153,2006,499620,106,12000000,12.496,"War, Drama","post-traumatic stress disorder (ptsd), iraq war veteran, u.s. soldier"
13440,The Truth About Charlie,4.897,153,2002,0,104,0,7.672,"Thriller, Mystery",remake
29339,Nicholas Nickleby,6.876,153,2002,0,132,0,10.843,"Adventure, Drama",gay interest
479259,Lost Girls & Love Hotels,5.324,153,2020,106045,97,0,10.493,Drama,"based on novel or book, tokyo, japan"
228358,The Pact II,4.869,153,2014,0,96,0,6.22,"Mystery, Horror, Thriller","serial killer, parent killed"
14236,Super High Me,5.735,153,2007,0,89,600000,6.831,"Documentary, Comedy",marijuana
207270,The Hoarder,4.431,153,2015,0,86,0,7.266,"Thriller, Horror","new york city, police, chase, underground, detective, smoking, drug addiction, hamster, fiancé, pot smoking, morphine, murder, marijuana, dirty cop, drugs, foot chase, lock pick, circular saw, elevator shaft, one night, elevator, storage unit"
43802,The Little Foxes,7.454,153,1941,0,115,0,10.34,"Drama, Romance, History","southern usa, bathroom, bank, staircase, alabama, family relationships, money, business, train, theft, apple, embezzlement, railway station, heart condition, safe deposit box, cotton mill, father daughter relationship"
253406,"10,000 Saints",6.0,153,2015,0,113,0,12.237,"Comedy, Drama, Music","new york city, woman director"
39929,Hello Mary Lou: Prom Night II,5.925,153,1987,2683519,97,0,9.824,Horror,"infidelity, high school, cemetery, exorcism, possession, revenge, murder, unfaithfulness, locker room, prom, slasher, high school friends, super power, ghost, school principal, prom queen, canuxploitation"
461054,LEGO® Scooby-Doo! Blowout Beach Bash,7.379,153,2017,0,72,0,9.645,"Animation, Comedy, Family, Mystery","friendship, secret passage, pirate, ghost, secret passageway, hidden loot"
38732,Bend of the River,6.781,153,1952,0,91,0,9.36,"Western, Adventure","gambling, paddleboat, portland, oregon, missouri, horse, castle, settler, gold rush, criminal past, oregon, usa, murder, homesteader, covered wagon, wagon train"
292177,My Little Pony: Equestria Girls - Rainbow Rocks,8.088,153,2014,360736,75,0,10.222,"Family, Animation, Music","high school, friendship, equestria girls"
40842,Norma Rae,7.183,153,1979,22228000,110,4500000,10.27,Drama,"factory, based on novel or book, alabama, based on true story, single mother, union, labor, textile worker, cotton mill"
448449,Whitney: Can I Be Me,6.471,153,2017,0,105,0,7.346,"Music, Documentary","career, biography, addiction, drugs, family"
528091,The Furies,5.503,153,2019,0,82,0,12.881,"Horror, Action, Thriller","kidnapping, epilepsy, gore, hunting human beings, murder, eyeball, axe murder, head explosion, epileptic seizure, epileptic"
52454,Mega Shark vs. Crocosaurus,3.889,153,2010,0,90,100000,11.645,"Action, Horror, Science Fiction","florida, crocodile, nuclear power plant, shark, battleship, military, aftercreditsstinger, giant crocodile, exploding helicopter"
15705,Incendiary,5.317,153,2008,0,113,10000000,9.31,"Drama, Thriller, Romance","adultery, london, england, beach, bomb, camping, delusion, revenge, grief, attack, religion, reporter, terrorism, football (soccer), guilt, woman director"
464882,Batman vs. Two-Face,6.356,153,2017,0,72,0,10.819,"Action, Animation, Comedy","superhero, based on comic"
16154,Let's Scare Jessica to Death,6.248,153,1971,0,89,180000,9.922,"Horror, Mystery, Drama","drowning, paranoia, insane asylum"
27281,Operation Dumbo Drop,5.085,153,1995,0,107,0,10.14,"Action, Adventure, Comedy, Family","rescue, vietnam, elephant, politics, village, based on true story, animal welfare"
23397,Straight Time,7.127,153,1978,9900000,114,0,12.426,"Crime, Drama","prison, robbery, police, murder, los angeles, california, drugs, bank robbery, parole officer, beverly hills, parolee, jewel robbery"
16304,Creepshow 3,4.5,152,2006,0,104,0,14.663,"Horror, Comedy",anthology
30295,Father Goose,7.007,152,1964,0,118,0,14.682,"Adventure, Comedy, Romance","island, airplane, south seas, coast watcher"
358895,Being Charlie,6.227,152,2015,30400,97,0,7.917,"Drama, Romance","drug addiction, drug use, drug rehabilitation, los angeles, california"
29074,Tales of Terror,6.671,152,1962,0,89,0,9.048,"Horror, Comedy","cat, spider, reincarnation, vase, buried alive, wine, anthology, murder, zombie, corpse, extramarital affair, drunk, hypnotist, tomb, edgar allan poe"
46878,The Swarm,4.941,152,1978,7700000,116,21000000,13.313,"Thriller, Science Fiction","based on novel or book, insect, panic, texas, animal attack, train crash, survival, disaster, bee, survival horror, military, disaster movie, swarms, killer bees, helicopter crash, animal horror, bees"
36576,Curse of the Pink Panther,4.717,152,1983,4491986,109,11000000,12.465,"Comedy, Crime, Mystery","robbery, detective, sequel, jewel thief"
353576,The Con Is On,4.052,152,2018,0,95,13000000,13.427,"Comedy, Crime","gambling, mobster, jewel theft"
84575,Tooth Fairy 2,5.0,152,2012,0,90,5000000,9.284,"Comedy, Family",tooth fairy
14527,Foolproof,6.105,152,2003,460978,97,8256269,8.632,Action,"gun, blackmail, heist"
591634,False Positive,5.783,152,2021,0,93,0,8.601,"Horror, Mystery, Thriller",pregnancy
11600,Redacted,6.1,152,2007,782102,90,5000000,9.601,"War, Drama","journalist, tank, iraq, murder, soldier, iraq war, found footage, humvee"
10385,Hanging Up,5.158,152,2000,51880044,94,60000000,13.833,"Drama, Comedy","sibling relationship, based on true story, hospital, los angeles, california, dog, heartbreak, neurotic, woman director, broken heart, abandoned by mother, party planner, estranged mother, father daughter relationship, sister sister relationship, memories, holidays, sisters, phone calls, father in hospital, curmudgeon, depressed father, soap opera actress, magazine owner, abandoned by wife"
14761,Cocaine Cowboys,7.286,152,2006,163000,118,0,5.344,"Documentary, Crime","drug dealer, cocaine"
133792,The Joker Is Wild,8.089,152,1957,0,126,0,6.371,Drama,"biography, nightclub entertainer"
291092,Red Riding: The Year of Our Lord 1983,6.951,152,2009,0,100,0,5.997,"Thriller, Crime, Drama, Mystery","yorkshire, serial killer, 1980s"
19348,Girlfight,6.243,152,2000,0,110,0,6.566,Drama,"sports, woman director"
17834,A Simple Wish,5.4,152,1997,8345056,86,28000000,16.111,"Adventure, Comedy, Family, Fantasy","magic, wish, fairy godmother"
56811,Cropsey,6.007,152,2009,35456,84,0,6.296,"Mystery, Documentary, Horror, Crime","kidnapping, asylum, satanism, boogeyman, urban legend, missing person, staten island, new york city, woman director"
16005,The Lucky Ones,6.382,152,2008,0,113,0,9.609,"Comedy, Drama, History","friendship, road trip, soldier"
2984,A Countess from Hong Kong,6.135,152,1967,2000000,107,3500000,9.993,"Comedy, Romance",hong kong
11107,Eddie,5.431,152,1996,31387164,100,30000000,8.434,"Action, Comedy","new york city, chauffeur, sports, trainer, basketball, nba"
21451,Ministry of Fear,6.885,152,1944,0,86,0,7.145,"Mystery, Thriller","spy, film noir, black and white, nazi spy, mental asylum"
39995,Long Weekend,6.1,152,1979,0,92,0,9.835,"Horror, Mystery, Thriller","camping, wilderness, forest, storm, animal killing, outback, australian outback, holidays"
296626,Finders Keepers,4.707,152,2014,0,85,0,10.755,"Mystery, Thriller, Horror","possession, profession, evil doll, murder, problem child, math teacher, explosion, screaming"
351242,The Intervention,5.8,152,2016,0,90,0,8.984,"Comedy, Drama","marriage crisis, intervention, getaway, woman director"
511449,Family Blood,4.583,151,2018,0,92,0,13.137,"Horror, Thriller","vampire, addiction, drugs, family, sober"
334531,My All American,7.109,151,2015,0,118,20000000,6.779,Drama,"sports, american football, biography, championship"
28774,Communion,5.2,151,1989,1919653,103,5000000,13.52,"Drama, Horror, Science Fiction, Thriller","new york city, based on novel or book, paranoia, halloween, hypnosis, alien, ufo, cabin, alien abduction, psychiatrist, christmas"
11458,People I Know,5.291,151,2002,5484302,100,20000000,8.881,"Drama, Thriller","release from prison, drug addiction, women's prison, press, drugs, intrigue"
14799,For Your Consideration,5.834,151,2006,5542025,86,12000000,8.588,Comedy,"movie business, los angeles, california, morning show, movie set"
15697,Jailhouse Rock,6.1,151,1957,4000000,96,1000000,10.202,"Drama, Music","jail, rock music, black and white"
1590,Copying Beethoven,6.401,151,2006,6191746,104,11000000,10.024,Drama,"composer, classical music, woman director, fictional biography, 19th century"
81167,Woody Allen: A Documentary,6.868,151,2011,0,192,0,6.522,Documentary,"new york city, interview, biography, tribute, writer, director, ex-wife"
185267,The Human Race,4.844,151,2013,0,87,567000,4.184,"Horror, Science Fiction, Action",death game
86820,4:44 Last Day on Earth,4.642,151,2011,17801,82,0,9.379,"Drama, Science Fiction","artist, end of the world, apocalypse"
21525,Tupac: Resurrection,7.838,151,2003,7808524,112,300000,9.49,"Music, Documentary","rap music, hip-hop, blunt, woman director"
957457,Moonage Daydream,7.642,151,2022,10680627,135,0,9.284,"Documentary, Music","singer, superstar"
321974,Janis: Little Girl Blue,7.351,151,2015,0,106,0,6.323,"Documentary, Music","biography, woodstock, new york, rock concert, woman director, recording session, heroin withdrawl"
26444,Death Hunt,6.603,151,1981,0,96,10000000,9.684,"Action, Western, Adventure","new year's eve, canada, bounty hunter, husky, based on true story, struggle for survival, posse, yukon, canada, royal canadian mounted police (mountie), american wilderness, 1930s, ex-elite soldier"
257368,Battlestar Galactica: Blood & Chrome,6.709,151,2012,0,91,0,7.86,"Science Fiction, TV Movie, Action","space war, space, space opera, battlestar starship, battlestar, starfighter, based on tv series"
526746,The Lost Viking,6.384,151,2018,0,103,0,6.922,"Action, Adventure, History",viking
251852,The Scribbler,5.017,151,2014,0,88,0,7.112,Thriller,"based on comic, based on graphic novel, psychiatric ward, multiple personality"
572400,Don't Tell a Soul,6.745,151,2020,0,83,0,10.273,Crime,"coming of age, murder, brother against brother, theft, trapped, walkie talkie, dead father, sick mother, abandoned well, brother brother relationship"
26031,The Naked Kiss,7.007,151,1964,0,93,200000,10.264,"Crime, Drama","pedophilia, small town, prostitute, police, hospital"
438435,M.F.A.,6.142,151,2017,0,93,0,10.61,Thriller,"rape, trauma, campus, art student, revenge, vigilante, rape and revenge"
310119,Last Days in the Desert,5.709,151,2016,0,98,0,14.883,"Adventure, Drama, History","devil, desert, fasting, praying, temptation of christ"
